MEMBER_NO,FFP_DATE,FIRST_FLIGHT_DATE,GENDER,FFP_TIER,WORK_CITY,WORK_PROVINCE,WORK_COUNTRY,AGE,LOAD_TIME,FLIGHT_COUNT,BP_SUM,SUM_YR_1,SUM_YR_2,SEG_KM_SUM,LAST_FLIGHT_DATE,LAST_TO_END,AVG_INTERVAL,MAX_INTERVAL,EXCHANGE_COUNT,avg_discount,Points_Sum,Point_NotFlight
2047748,06/29/2017,2008/11/01,Female,0,Shenzhen,bei jing,India,48.0,2025/07/30,2,34081,1378.48,42564.64,154687,2024-12-30,212,161.850301,242,4,1.595406,227939,15
2037341,2018/01/13,17-Sep-2010,F,0,Guangzhou,Zhejiang,CHN,36.0,2025/08/14,5,39570,41116.94,65194.35,146514,05/01/2025,105,7.780203,324,2,0.45224,281910,12
2011161,2020-03-02,06/13/2006,male,0,Xi'an,bei jing,India,,2025/06/01,5,28226,46035.44,60147.85,156320,09-Jun-2024,357,302.344083,411,2,0.933006,171697,11
2005178,2013/12/29,31-Mar-2009,F,0,Chengdu,Sichuan,IN,32.0,12/07/2025,2,6407,79314.23,16312.36,59976,28-Dec-2024,344,224.750634,439,3,0.618533,300790,6
2027263,08/21/2019,2023-11-02,Female,1,Shenzhen,,CN ,47.0,2025/01/04,6,11358,29714.27,4599.27,8475,2024-09-16,110,132.165671,648,1,0.47959,37569,7
2010467,2023/09/21,04-Aug-2022,,0,Guangzhou,Si chuan,United States,,22-Jul-2024,4,33429,74225.73,35125.04,312103,09-Apr-2023,470,26.080194,170,2,0.823396,400557,13
2001964,2012/04/21,2008-05-06,Male,0,Chong qing,Shanghai,CN,48.0,2025-09-01,6,3499,25671.88,18868.57,109014,04/05/2024,514,56.960768,256,3,0.345667,222229,10
2053679,2010-10-27,29-Jul-2020,,0,Chengdu,,United States,31.0,08/28/2024,4,3701,27889.69,40891.73,157287,16-Nov-2022,651,32.797792,121,2,1.681735,173816,18
2005447,2024/02/29,2016-09-17,M,0,Nanjing,Sichuan,,33.0,11/04/2025,5,25967,42679.72,40642.4,61767,31-Aug-2024,430,294.458364,135,3,0.458,203510,9
2017470,2024-04-27,2021-04-26,female ,0,Hangzhou,Zhe jiang,China,32.0,2025-01-06,2,25663,36793.74,15584.87,327738,29-Jun-2024,191,68.757007,150,4,0.949618,88994,7
2006675,2017-05-27,22-Jun-2009,female ,0,Guangzhou,Guangdong,CN,42.0,12/24/2024,4,22604,45336.99,20349.04,339331,02/26/2023,667,164.870512,451,2,0.569335,204505,9
2062642,2020/08/16,10/29/2023,M,1,Hangzhou,Zhejiang,CN,34.0,07/31/2025,3,14642,32484.82,62261.14,119255,2024-07-05,391,170.364604,447,3,0.176349,232452,16
2031546,2025-11-03,2011-03-03,M,1,Beijing,shang hai,China,35.0,2024/10/07,6,8011,24383.39,17303.54,197001,04/08/2023,548,193.915486,255,5,1.667917,42602,10
2029603,2014/03/15,12-Jul-2010,M,0,Chongqing,,CN ,,08/09/2025,3,55553,11987.1,2724.46,520601,08/20/2024,354,0.014884,10,4,1.674981,45816,12
2008956,2010/01/19,2011-10-21,Female,0,Chong qing,Zhe jiang,cn,36.0,09/08/2025,9,34914,54315.1,8148.79,174402,08/22/2024,382,89.814379,546,3,0.975279,446979,9
2027398,2023-03-11,27-Apr-2014,M,3,guangzhou ,Guang dong,India,,12/02/2024,5,24083,5625.33,40324.42,100129,03/28/2024,249,80.147113,269,3,0.552438,62671,12
2004272,16-Feb-2019,04/25/2009,Male,3,Chengdu ,Shaanxi,India,29.0,2025/03/18,4,24848,4267.18,1128.38,466563,20-Jan-2024,423,97.617965,314,0,1.102501,127434,12
2053488,2021/04/03,09/22/2015,F,2,Chengdu,Guang dong,United States,30.0,2024/06/08,6,50179,1102.62,21662.79,36437,21-Feb-2023,473,252.873554,114,4,1.227527,461728,10
2017039,2010/11/13,12/07/2011,M,3,Shenzhen,,CHN,41.0,2024/01/19,6,50884,46644.16,28601.76,307864,05/26/2023,238,181.641163,335,2,0.244132,71340,6
2001703,2014-01-13,2017-07-04,M,0,Shenzhen,Si chuan,China ,40.0,17-Nov-2024,5,54383,3274.37,69038.91,178912,02/08/2024,283,187.553042,571,3,1.322698,311790,8
2040429,2014-07-08,2016/06/19,Unknown,1,,Guangdong,CN ,56.0,2024-04-30,5,16669,16851.54,55500.07,335581,2022-08-28,611,156.920413,170,1,1.43712,304134,10
2049487,10/13/2022,11/26/2018,,3,Guangzhou,bei jing,India,51.0,2025/04/17,5,15583,6011.95,15345.9,213995,27-Apr-2024,355,5.849084,436,3,1.715371,57100,10
2051670,16-Sep-2017,2020-11-06,male,2,Chengdu,shang hai,CHN,26.0,2024/12/12,5,7271,5465.57,40536.61,244033,21-Apr-2024,235,83.942686,389,5,0.7403,253655,10
2041472,2010/12/25,2012-06-13,Female,0,beijing,Chongqing,China ,46.0,2025-05-29,7,15829,42262.35,13675.99,309127,11-Dec-2023,535,234.4964,196,2,0.030988,363676,12
2025514,2022-04-22,17-Apr-2014,male,1,Wuhan,Sichuan,CN,38.0,2024-02-01,8,29617,21060.38,2483.27,357580,07-Oct-2022,482,137.854342,108,2,1.497781,492757,10
2009555,2016/12/27,2023-08-04,,1,Chengdu,Sichuan,United States,26.0,2025-03-24,3,43401,43983.01,24555.53,324452,03-Feb-2024,415,125.72536,357,3,1.069638,132821,9
2056779,2025/01/27,25-Dec-2024,Unknown,1,SHANGHAI,,US,35.0,14-May-2025,6,53332,37606.82,31087.29,18223,2025-02-02,101,30.62942,197,1,0.666442,86834,11
2009455,2011-05-21,2011-04-14,male,2,Shenzhen,Jiangsu,CN ,39.0,12-Nov-2024,9,35940,61576.17,77331.05,194386,04/21/2024,205,31.585044,437,3,1.679208,191359,13
2048031,14-May-2013,2013/10/01,Male,0,Hangzhou,Guangdong,IN,,2024-07-13,8,17411,20487.06,38192.55,221825,11/27/2023,229,31.742725,72,3,1.214907,424928,12
2024731,05-Aug-2019,19-Feb-2010,M,1,Xi'an,Si chuan,CN,42.0,2024-08-21,4,20710,37498.38,22067.54,164671,2023-06-15,433,162.739152,495,6,2.064641,314935,10
2017695,07-Aug-2015,19-May-2014,F,0,beijing,Sichuan,CN,,14-Dec-2024,8,23552,34567.8,43232.58,123667,2024-05-09,219,59.265226,367,2,1.115996,337529,12
2008105,12-Mar-2011,2008/11/30,female ,2,beijing,Beijing,China ,,2025/06/18,8,79970,88209.66,33006.95,248553,08/26/2024,296,111.889959,25,3,1.424351,300923,13
2043753,12/23/2020,2021/09/16,male,0,wuhan,,US,26.0,2025/09/20,9,48914,9701.05,3027.84,397453,14-Feb-2025,218,43.57798,518,4,0.691554,20689,16
2053125,2023-06-25,2015-06-13,M,0,wuhan,bei jing,IN,38.0,11/28/2025,2,24302,251.37,26925.62,345528,07/10/2025,141,174.661366,356,2,1.130942,63063,14
2061183,2021-08-11,15-Sep-2009,female ,2,Shanghai,Zhejiang,IN,,2025/08/02,3,1492,57202.25,82176.89,164069,01-Oct-2023,671,79.977795,373,3,0.867738,280813,14
2004090,2019-06-26,03/31/2024,,0,Chengdu ,,IN,39.0,01-Sep-2024,4,56102,15308.4,12497.31,19771,2023-05-02,488,108.523006,312,2,1.048786,43518,8
2024249,04/09/2015,21-Jan-2019,Female,0,Chongqing,Guangdong,cn,30.0,2025-11-08,6,45592,41083.95,33870.39,199062,09-Apr-2024,578,37.127617,347,2,2.29385,67887,10
2031694,28-Dec-2017,01-Aug-2005,Female,1,Xi'an,Shaanxi,China,56.0,01/10/2024,7,38527,53562.74,43160.0,232019,11-Jun-2023,213,119.129899,70,1,1.232713,245029,6
2054517,2011/05/16,2006/02/21,male,2,Shenzhen,Jiangsu,IN,27.0,16-May-2024,4,75958,2287.81,21008.66,217852,02-Jul-2022,684,177.547039,77,4,0.908068,220824,15
2016507,2015/12/14,2024-07-01,,1,Hangzhou,Guangdong,US,45.0,11/26/2024,3,59833,73949.5,54280.81,214099,05/18/2023,558,215.175665,21,0,0.941186,212795,12
2040444,2023/10/03,2025/04/09,F,2,Chengdu ,Zhe jiang,IN,32.0,03-Oct-2024,5,36034,14630.69,57950.67,492065,2023-05-22,500,76.489777,107,5,0.857539,150196,13
2016445,2014-04-20,2011-04-06,F,0,Nanjing,Hubei,China ,22.0,03-Jan-2024,4,38576,62275.19,55764.88,35554,2023-10-18,77,13.197327,234,3,0.780997,237085,13
2048523,2016/08/26,08/01/2015,male,1,Hangzhou,Beijing,China,43.0,16-Mar-2024,7,18177,53796.12,31324.33,174934,09-Sep-2022,554,189.215864,430,3,0.01611,175120,14
2043381,2011-03-21,2011-07-28,Unknown,0,beijing,Guangdong,China ,45.0,01/02/2024,4,3057,86135.43,44122.33,64413,2023-10-31,63,90.421974,526,6,0.339939,123547,12
2035325,2017/01/20,05/23/2009,male,0,wuhan,Guangdong,United States,52.0,11/03/2025,8,47358,94168.96,81476.04,234974,04/24/2024,558,35.970644,200,2,1.71616,103862,9
2005963,2021-12-11,2017-08-29,F,0,guangzhou ,Beijing,China,40.0,05/31/2024,11,32324,21066.4,79453.86,42484,12/15/2022,533,95.087112,72,2,0.611373,264197,4
2000025,20-May-2022,2013-01-01,female ,0,Chongqing,Guang dong,US,58.0,04/28/2025,8,35266,25858.64,24728.47,43762,14-Apr-2025,14,20.844805,432,3,0.692286,8662,8
2002452,16-Jan-2021,29-Sep-2015,female ,3,Shanghai,Beijing,CN,30.0,2024/05/28,6,29701,65839.89,41939.87,74645,17-Mar-2024,72,172.965396,278,4,1.428796,300953,11
2026627,2017-04-30,2013/09/28,F,2,wuhan,bei jing,CN,36.0,2024/11/03,8,18899,19748.53,70992.65,350135,2024-05-13,174,97.463206,351,1,0.726629,241348,8
2056373,2018-12-08,17-Nov-2025,male,0,,Zhe jiang,United States,43.0,04/24/2024,4,17588,15787.49,73140.09,327864,2022-06-07,687,59.221894,378,4,0.640793,31530,14
2022379,02-Aug-2014,25-Jul-2013,Female,2,Shanghai,Si chuan,CHN,31.0,2025-03-07,5,16882,12875.89,23408.38,99365,2024-10-07,151,162.218152,192,2,0.307551,101125,12
2056307,01/25/2013,2014/04/05,male,3,Wuhan,,US,37.0,2024/06/13,3,11978,19321.39,31912.77,107301,2023-10-11,246,30.968618,404,5,0.266005,256494,11
2009132,10-Apr-2018,03/23/2008,Male,1,Wuhan,,IN,44.0,04/01/2024,6,9259,35524.95,56658.12,196264,05-Nov-2022,513,22.25413,305,1,0.275941,120302,13
2013163,2023/02/03,14-Feb-2019,F,1,Chongqing,Si chuan,CN ,53.0,2024-08-13,5,21752,38578.77,25310.03,20611,2023-01-19,572,201.09984,69,2,0.517498,306879,13
2046363,2012-07-09,04-May-2017,Female,1,Hangzhou,shang hai,CHN,44.0,11/24/2024,8,13600,38549.46,60524.56,224473,03/06/2024,263,225.191067,299,3,0.87317,295975,7
2006142,05/04/2016,09/21/2018,male,0,wuhan,Hubei,CN ,43.0,03/07/2025,7,49489,67065.25,70362.54,395520,2024-05-26,285,105.926333,470,2,0.584878,252950,6
2010041,2022/08/14,2013-08-07,Male,3,Shanghai,Guangdong,cn,49.0,09/25/2025,6,44679,62151.4,49057.96,73821,04/26/2024,517,47.408701,393,2,1.000641,307729,10
2008883,2011/04/22,2005/08/14,Male,0,guangzhou ,Guang dong,CHN,49.0,18-Nov-2025,9,-30209,41888.82,36489.56,405515,03/23/2024,605,23.888769,46,1,1.548708,33013,6
2050012,14-Aug-2019,08-Mar-2009,male,0,beijing,Beijing,IN,54.0,2025/03/06,4,43511,16184.61,20367.26,189045,2025-02-20,14,117.929037,242,4,0.869963,101055,17
2029252,12-Sep-2023,2006/07/23,M,3,Chong qing,Sichuan,US,45.0,2024/04/22,3,11264,31033.73,50074.41,15129,01/21/2024,92,89.090342,264,2,1.304965,142493,7
2007308,2014-07-02,2025-05-19,male,0,Beijing,Zhejiang,cn,49.0,09/17/2025,2,22353,16146.5,22875.4,79422,2024-06-11,463,4.576634,343,3,1.842286,176371,11
2020302,03/06/2023,09-Nov-2015,M,0,Chong qing,Si chuan,CN ,38.0,2024-02-07,6,57545,81481.71,34179.76,46557,12-Oct-2023,118,114.725591,168,4,1.072955,304140,10
2060705,2019-07-09,2016-10-27,F,0,Shanghai,Sichuan,US,42.0,02/15/2025,5,36792,40527.72,4985.35,277308,15-Dec-2024,62,39.49166,32,4,0.802358,373495,6
2049128,2013/07/27,05/25/2013,Unknown,0,Hangzhou,shang hai,CN ,43.0,02/07/2025,2,15358,36841.86,37936.26,256667,12/10/2024,59,78.570416,687,0,0.529824,181707,11
2060358,02/11/2016,2017-11-19,Unknown,3,Chongqing,Shaanxi,CN,26.0,15-Aug-2025,4,40066,63927.96,4080.53,42968,10-Jan-2025,217,172.323194,93,3,1.487097,157069,7
2037464,2024-02-18,2025-05-05,,0,Nan jing,Sichuan,US,41.0,20-Aug-2025,4,26265,16024.97,63294.56,120437,2024-10-29,295,182.29558,413,1,1.94722,271239,7
2000301,2014-01-28,2017/05/16,Male,0,Xi'an,Jiangsu,China ,40.0,03/18/2025,10,13103,13216.66,46039.7,234257,2023-04-28,690,6.215687,396,2,0.905033,274036,11
2051949,2018-03-24,2006-09-25,Male,2,Hangzhou,Shaanxi,CHN,51.0,03/16/2025,6,38229,46851.19,36472.34,219099,2024-07-14,245,128.061569,121,2,1.180276,172921,12
2043024,29-Nov-2010,03/28/2018,female ,0,SHANGHAI,Hubei,US,34.0,10/03/2025,3,39155,?,22581.29,153677,08/31/2024,398,29.08285,314,2,0.828627,253278,5
2058471,2025-08-17,10/01/2025,Unknown,0,Xi'an,Hubei,United States,,2025-03-13,6,3319,35690.09,35621.67,79087,03-Nov-2024,130,70.460051,153,5,1.890413,244734,12
2025889,2019-11-14,09/19/2018,female ,0,Hangzhou,Shanghai,China ,40.0,08/04/2025,4,316,19840.1,38570.14,154088,2025-02-20,165,180.884003,5,2,1.816256,38169,10
2052791,01/21/2021,13-Jul-2016,male,0,Chengdu ,shang hai,CN ,,09-Oct-2025,5,56078,33040.79,13303.61,311800,01-May-2024,526,126.427063,235,2,0.913958,338985,9
2021291,2011-02-28,06/20/2019,F,3,Wuhan,Zhejiang,CHN,40.0,2025-02-24,9,54984,29249.01,35087.73,9222,2024-08-23,185,86.173688,345,2,0.315086,278922,10
2006782,2024/08/28,18-Jan-2011,F,0,Hangzhou,Sichuan,IN,39.0,27-May-2025,1,33544,66613.28,33188.62,313482,06/27/2023,700,43.219922,99,4,1.181345,311068,11
2017579,2010/09/02,05/21/2020,F,0,beijing,Hubei,cn,27.0,2024-04-21,5,33951,240.63,22567.74,63105,2023-06-01,n/a,39.017822,203,6,0.729832,353783,8
2011812,09/03/2022,2020/04/30,F,3,Hangzhou,Zhejiang,CHN,26.0,2024/11/18,4,32733,46823.79,8646.23,188789,2024-09-12,67,47.29074,452,5,1.181295,59069,12
2045673,26-Jan-2013,04/22/2022,Male,0,Xian,Guangdong,United States,26.0,2024/10/12,7,53189,59736.05,88421.15,73156,2023-04-07,554,155.007862,466,3,1.281674,239268,13
2018097,13-Dec-2012,04-Jan-2013,,0,Shenzhen,shang hai,China ,51.0,08/22/2025,3,5536,15734.35,91420.71,457110,2024-09-09,347,50.046489,490,2,1.32546,53814,7
2014907,05/07/2019,08/03/2013,Female,0,CHENGDU ,Zhe jiang,CN,45.0,11/10/2025,2,40011,68301.25,12870.11,77385,14-Oct-2025,27,39.422333,245,3,1.141864,322296,14
2006752,05-Jan-2010,2008-01-28,,1,Wuhan,,cn,32.0,2024-03-25,5,27788,?,23553.94,265654,07/10/2022,624,22.075987,53,2,0.815695,6120,8
2022065,09/13/2014,2007-04-12,Male,1,Chengdu,Chongqing,China,34.0,2024-05-20,6,2744,61484.6,9113.59,328058,2023-04-23,393,0.995176,358,2,1.868951,288527,12
2028948,05/22/2016,2011/03/12,female ,0,Guangzhou,shang hai,IN,41.0,2025-06-22,7,51190,13303.5,61617.73,51286,16-Oct-2023,615,36.362554,501,1,0.374711,200034,8
2029092,2025-05-10,06-Mar-2021,female ,3,Guangzhou,Zhejiang,IN,27.0,29-May-2025,6,6490,37362.6,20881.99,280460,2024-01-03,512,69.826591,427,2,0.808523,141159,6
2061033,2024/12/17,2013/04/22,Unknown,2,Wuhan,Guangdong,CN ,44.0,2025-07-02,8,73621,7048.78,38669.23,444647,01/10/2025,173,243.163407,172,1,1.962485,214703,7
2058661,2010/12/22,2019-03-23,Female,0,Shenzhen,Chongqing,CN ,71.0,2024/06/12,6,45541,26236.28,17912.25,79475,10/05/2022,616,3.83794,342,3,0.432747,266621,8
2049898,2024/06/02,08/23/2008,Male,1,Chengdu,Guang dong,CHN,,03-Apr-2025,5,29004,74144.49,4616.61,65695,06/05/2024,302,59.695995,324,1,1.726401,57774,8
2003079,2019/09/07,09/19/2021,F,0,Shenzhen,shang hai,CN,22.0,2025/06/05,6,6077,79121.35,38845.25,229991,2023-12-20,533,146.42427,148,2,1.043784,189710,10
2036318,03/27/2020,01-Oct-2011,male,0,Xi'an,bei jing,CN ,44.0,2024/10/24,5,51489,62437.96,73183.31,242761,11/17/2023,342,78.382872,337,3,1.742246,170238,9
2003210,2012-04-26,2015-07-28,F,1,Shenzhen,Zhe jiang,India,38.0,06/19/2025,4,40040,59935.45,29326.24,241672,10/10/2024,252,169.335934,168,3,1.432664,228294,13
2017638,2011/05/28,2019/01/10,F,0,Guangzhou,,IN,,06-Sep-2025,5,29183,54410.19,14576.7,105576,18-Mar-2025,172,19.44142,207,1,1.202562,150753,15
2007467,2024-11-30,2025-09-20,Female,2,guangzhou ,Guangdong,US,52.0,08/05/2025,6,41885,60872.68,16196.66,118472,09/06/2024,333,94.936215,197,1,1.306267,368174,10
2045664,2024-10-14,31-Oct-2024,Unknown,1,Xi'an,Guang dong,CN ,35.0,03/21/2025,5,47982,22220.18,64243.47,380957,10-Dec-2023,467,18.451492,67,4,1.150503,370118,9
2033208,2025-09-02,02/06/2015,female ,2,Shanghai,Beijing,CHN,53.0,2025/07/09,5,24467,33349.35,34364.72,556751,2025-01-18,172,80.126646,371,3,0.93031,96293,11
2010317,2010/04/26,05/21/2015,F,0,Wuhan,Zhejiang,CN ,34.0,06-Sep-2025,13,44504,116766.23,28411.46,146434,30-Oct-2023,677,120.054153,435,5,1.509959,194520,7
2030352,2014-01-28,2005/03/21,Male,1,guangzhou ,Si chuan,India,32.0,03/18/2024,4,19581,42351.89,52918.71,250229,2024-01-22,56,24.310552,252,6,0.6808,85090,10
2021978,11-Jul-2018,2019/02/25,Female,0,Nanjing,Jiangsu,CN ,30.0,04-Feb-2024,6,54618,121324.3,42918.47,472044,07/26/2022,558,123.05764,329,4,0.95439,88831,11
2006892,01/31/2012,20-Jun-2014,F,3,Beijing,,CN,44.0,2024-12-28,8,23282,81799.21,15452.73,18169,15-Nov-2023,409,154.569183,8,1,1.223567,221827,13
2031945,2016/09/23,25-Jul-2018,Unknown,0,Chongqing,,cn,50.0,07/21/2025,3,28318,5393.73,77800.55,166295,06/14/2025,37,89.776095,643,5,0.997123,231306,10
2028915,2023/05/16,06/22/2015,,0,Guangzhou,,India,42.0,2024/09/16,3,23682,117251.44,26535.34,338345,07-Feb-2023,587,134.128779,444,8,0.775659,247750,16
2054166,06/26/2019,2025-10-27,M,1,beijing,,CHN,38.0,29-Feb-2024,4,60429,22686.16,30645.54,307025,2022-09-08,539,88.865506,463,7,0.51295,144222,11
2043088,05/05/2013,2023-04-26,,2,Hangzhou,Shanghai,United States,57.0,2025/06/30,4,37636,34968.24,2964.02,413167,23-Jan-2025,158,166.450878,309,4,1.156937,382144,7
2012191,28-Feb-2024,28-Jun-2008,female ,1,Chengdu ,Si chuan,cn,59.0,03/17/2024,6,37607,62021.63,59425.22,206264,04-Jan-2024,73,50.308348,134,3,1.265342,4765,3
2006775,09/03/2023,06/19/2014,F,0,Shanghai,bei jing,CN,38.0,01-May-2025,8,8163,1069.54,12185.67,203152,07-Jul-2023,664,139.395174,249,2,0.832827,200587,11
2057673,18-Jan-2016,2014/03/23,Male,1,,Hubei,CHN,44.0,30-Apr-2024,11,77063,95711.19,51389.65,41582,03/08/2024,53,143.364882,403,4,0.858543,165875,17
2000069,17-May-2024,03/25/2013,Female,0,Chengdu,Shanghai,IN,39.0,28-Nov-2024,4,38773,29594.71,1285.42,296935,11/17/2023,377,63.452657,44,3,2.112086,225141,7
2013176,27-Apr-2018,20-Aug-2009,Female,1,Chengdu,Shanghai,CN,44.0,28-May-2025,6,14524,63894.02,5668.88,95549,2024-07-25,307,182.595378,257,4,0.894935,274675,7
2054308,02/15/2022,2012/02/12,Unknown,0,Nanjing,Chongqing,United States,46.0,09/21/2024,5,23161,30400.63,16535.45,154933,08-Mar-2024,197,8.358024,218,7,0.252066,294828,11
2031013,2023/10/07,05/11/2014,,0,Xian,Guangdong,,,2025-12-29,2,17603,49777.38,30665.79,152032,2024-06-15,562,175.613072,333,2,0.37721,232381,11
2054264,02/02/2014,2011-10-19,Female,0,Chongqing,Shaanxi,US,41.0,03/10/2024,6,26231,40399.5,61292.56,546511,30-Apr-2023,315,19.442473,501,8,0.637362,302579,10
2013322,2019/10/13,01/21/2022,Female,0,Shenzhen,,China ,54.0,27-Jan-2025,2,42741,44467.95,8858.71,376174,2023-05-30,608,234.105369,388,3,0.735124,6468,7
2016193,2015-09-07,2007/03/16,M,3,Nanjing,Jiangsu,IN,18.0,11/14/2024,7,8591,32454.21,50770.9,107989,09/15/2024,60,176.483592,542,1,0.574936,1437,12
2054921,2025-08-04,11/27/2016,Male,0,,Guangdong,CN ,42.0,2025-02-18,4,46403,6457.26,22853.93,227692,2024-07-02,231,73.120106,401,4,1.264814,192623,15
2035138,12-Oct-2010,2024-07-09,Unknown,0,Chong qing,Zhe jiang,US,25.0,05/19/2024,5,43431,62978.82,8487.58,292040,2023-11-25,176,106.455272,600,1,1.53716,376889,10
2030354,2017/03/12,2010/09/15,Unknown,1,Chengdu ,Shanghai,United States,40.0,2024-06-05,5,26558,15387.52,52434.64,235452,2023-01-11,511,35.440642,381,2,1.199681,366634,7
2007313,01/26/2024,2013-06-19,female ,0,Hangzhou,Sichuan,United States,45.0,14-Dec-2025,9,37928,46587.86,10211.23,161908,10/09/2024,431,42.478881,359,7,1.009661,312020,14
2017058,2012-08-26,03-Oct-2014,Unknown,3,Beijing,Guang dong,India,28.0,2024/03/02,6,28396,80793.84,23306.24,258560,2023-04-21,316,147.731909,556,3,0.35304,83936,9
2027925,19-May-2014,05/06/2013,Female,3,Hangzhou,,INDIA,42.0,22-Sep-2025,5,15066,94647.53,46642.55,417270,12/16/2023,646,18.288492,611,4,1.725354,256129,9
2004280,10/16/2018,25-Dec-2013,Unknown,0,Hangzhou,bei jing,US,31.0,01/09/2025,5,8445,21420.57,14225.73,220537,08/05/2023,523,154.877828,443,2,0.833781,384043,15
2015379,31-Jan-2020,06/13/2013,Male,2,Shanghai,Guangdong,United States,,12/24/2024,6,43606,37081.43,34542.43,257884,16-Mar-2023,649,214.263088,235,7,0.847086,193250,13
2042668,12/22/2015,2015-08-03,Female,3,beijing,Shaanxi,China,48.0,2024-11-18,7,4300,38817.29,84022.69,193096,06/29/2024,142,153.010627,115,3,0.508452,239971,7
2019955,2017/02/27,15-Mar-2025,,0,Wuhan,Zhejiang,China ,46.0,05-May-2024,6,46359,28039.69,13498.95,44184,12/19/2023,138,71.628075,382,4,1.062947,162796,5
2045022,2018/06/17,06/14/2023,M,0,Hangzhou,Sichuan,China,,26-Oct-2024,10,54048,20809.67,20763.7,322293,2024-10-04,22,81.926562,368,1,1.171637,82061,12
2033865,2021-07-31,13-Feb-2009,female ,0,Guangzhou,,CN ,34.0,2024/06/18,6,28633,65395.22,53038.41,72133,02-Feb-2023,502,219.511262,301,3,0.569671,310549,13
2001983,2024-11-05,2005-10-02,Female,0,Chong qing,Jiangsu,United States,31.0,2024-08-06,4,32185,30608.28,10960.95,225869,2023-10-26,285,179.931031,173,5,0.535303,63255,14
2044409,04-Feb-2010,03/15/2009,Female,0,Beijing,Si chuan,China ,41.0,2025-05-01,6,31860,17918.81,108156.8,210073,2024-12-10,142,169.6944,64,3,1.652185,130501,11
2029754,2016-09-29,2015/07/02,F,1,Chong qing,Zhejiang,China,38.0,02/10/2025,6,69745,77382.25,25432.94,95950,04/03/2024,313,18.146071,569,2,0.725292,473711,11
2047311,2021-04-02,24-Mar-2021,,0,Xi'an,Sichuan,US,42.0,2025-07-26,5,24521,72786.27,n/a,17352,12-Jun-2025,44,163.746506,325,2,1.117066,232902,5
2007967,2014-08-06,2010-07-03,Unknown,0,Chongqing,shang hai,cn,24.0,2025/08/01,5,48057,18041.42,16154.57,108030,12/31/2024,213,62.848089,699,0,1.098205,9070,9
2012216,09/09/2016,2012/03/12,M,0,Nanjing,,US,,2025-11-27,6,46857,35623.61,24899.25,23806,2025-07-27,123,253.311579,431,3,1.74256,238350,7
2011625,2012/05/27,2025-07-29,Female,0,SHANGHAI,Chongqing,CN,35.0,30-Dec-2024,7,26304,2058.12,74499.9,600321,2023-09-11,476,4.930474,113,4,0.937093,353304,6
2048370,2010/11/04,04/26/2011,F,1,beijing,shang hai,UNKNOWN,27.0,05/05/2025,5,31591,28985.27,3973.57,134660,15-Jan-2024,476,97.242886,445,3,2.009455,64780,7
2006799,13-Jul-2010,01-Feb-2006,Male,0,Wuhan,Shaanxi,cn,29.0,13-Dec-2025,6,29476,46189.78,12794.89,30721,09/06/2025,98,39.683313,667,5,0.304069,305751,8
2009141,2023-12-31,2006-11-30,Unknown,0,Guangzhou,Chongqing,India,37.0,2024/05/28,7,66555,52250.0,28358.61,25091,03/26/2023,429,121.724885,239,1,0.821898,309078,14
2021286,2020-07-06,2005-04-29,Unknown,3,Shenzhen,Sichuan,cn,,06/20/2024,5,45323,9841.71,50919.18,153365,12/31/2023,172,74.762214,101,3,0.66885,94043,9
2010827,07-Feb-2013,2020/01/21,F,0,beijing,Guangdong,China ,,2024-12-26,5,19368,1268.37,61105.15,376293,14-Jul-2024,165,116.177905,626,2,1.122746,3452,13
2014761,05-Oct-2013,28-Feb-2010,,1,beijing,shang hai,United States,49.0,17-Dec-2024,3,33796,51535.9,54810.3,304877,08/06/2024,133,280.620167,122,2,1.043868,175673,8
2028635,05-Sep-2021,08-May-2019,female ,0,guangzhou ,,IN,28.0,07/09/2025,7,29181,4076.62,19606.1,182855,27-Aug-2024,316,125.61399,512,5,1.947766,117057,12
2043038,2010-09-22,09/19/2013,male,0,Chong qing,,India,23.0,2025-05-02,3,35314,56302.08,3923.21,7730,2024-02-06,451,56.731574,363,7,1.249693,287562,20
2017362,19-May-2023,08/09/2017,,0,Chengdu,Zhe jiang,cn,46.0,2025/06/21,8,8562,39273.22,26504.71,70899,2025-02-15,126,178.77281,182,4,0.757173,201958,5
2004804,10/14/2024,2020-03-02,male,0,Shenzhen,Jiangsu,CN,28.0,09-Aug-2025,5,7907,14592.35,50567.63,315077,2023-09-23,686,126.161666,196,3,0.959466,179917,17
2034275,11/24/2013,08-Dec-2006,female ,0,Shenzhen,Beijing,cn,23.0,05-Mar-2024,2,988,34153.25,51481.83,269991,2023-03-08,363,1.300137,679,1,1.498415,164741,13
2047034,2020-03-04,11-Feb-2025,female ,0,Chengdu ,Guang dong,United States,41.0,2025-05-02,5,44970,47761.86,44869.96,48973,12/07/2023,n/a,81.194024,195,2,2.02136,34364,16
2057485,02/03/2017,11/25/2015,,2,Chong qing,shang hai,CN ,41.0,27-Sep-2025,3,4512,76945.56,2371.49,22450,2024-06-26,458,27.649711,385,6,0.489187,151905,10
2033782,2020-08-03,2023/06/12,Male,0,Chengdu,shang hai,US,34.0,12-Feb-2024,6,44321,54537.91,20833.86,32291,27-Nov-2022,442,92.927656,478,2,0.798714,290212,9
